subjects,repetition,repeated,occulted,lag,RMSE,Corr,Lag_Corr,Lag_RMSE,spectral_diff,xcorr,MI,segmentLength
7,2,1,0,14,-0.633221727515028,0.478403734087778,0.90971433102603,86.8996844440232,-0.801592680630802,1.48305751288459,0.052992486614969,1.55195367828176
7,2,0,1,15,0.109209805621693,0.243445072042726,-0.101675096918173,271.309411097128,-0.160702845231563,-1.40797351792421,-0.533699002308401,-0.10526452935943
7,3,1,0,13,-0.837832536774318,0.60852484137524,0.798892441420083,120.819521270444,-0.29840771338907,1.05244663026917,0.699172320381386,1.55195367828176
7,3,0,1,5,0.080105452890795,0.462969509618469,0.546995874790555,238.235971852555,0.479698320882325,-0.664028733116225,0.391168991686857,-0.165370889222064
7,4,1,1,-18,0.692697417831926,0.202766129257803,-0.390679644738073,378.780281224576,0.050897537379601,-1.33971116694727,-0.898739981204048,-0.50883580272283
7,4,0,0,14,-0.510564987572115,0.614888135248005,0.837924345438564,135.300449727796,0.095257837336153,1.26808335730215,0.630577318598061,0.39275959521668
7,5,1,1,-12,0.975755775437806,-0.050294311388149,-0.074120361497521,334.355789612265,0.152301614363367,-1.99517814338593,-0.874477951431599,-0.50883580272283
7,5,0,0,-7,-0.621876316201589,0.379419548145583,0.159362651925696,207.70876613029,-0.682108492477354,0.14960420892647,-0.450344355148732,0.39275959521668
7,6,1,0,16,-0.654973186519221,0.505989826278049,0.872581486332334,102.296337576295,-0.766793360381453,1.33911210862221,0.246328766751986,1.55195367828176
7,6,0,1,25,NA,-0.476406680176746,-0.689910200714171,566.831208977003,NA,-2.66333846869231,0.026327527001768,-0.422969574347639
7,7,1,1,37,0.235387749848144,0.259199036586449,-0.554935534248133,353.143855571453,0.728644882851911,-0.565204818327241,-0.291982608074978,-0.50883580272283
7,7,0,0,12,-0.438519626543552,0.481286627547652,0.811501712286772,133.314856431631,-0.328892553880065,1.14338669554222,0.125909430421071,0.39275959521668
7,8,1,0,12,-1.11953473102742,0.596401191849999,0.744434557308999,115.800436165966,-0.584961096681747,0.952198930526629,0.758771036794547,1.55195367828176
7,8,0,1,7,0.306925600448002,0.113464645645558,0.149438223603128,264.387150058015,0.531580247627638,-1.18753799442924,-0.874930240193355,-0.10526452935943
7,9,1,0,17,-0.923632362193626,0.267258981298868,0.829924220998232,80.5431978279666,-1.07797714787985,1.05671577935186,-0.647384459844224,1.55195367828176
7,9,0,1,3,-0.90174284202575,0.655971885195478,0.672921187217809,158.264148779698,-0.200455398951975,0.679300306553486,1.21349231038312,-0.10526452935943
7,10,1,1,21,-0.106086446486423,0.248850765704387,-0.106246552747038,284.317884078185,1.09215320665108,-0.569154949468872,-0.618559301481404,-0.50883580272283
7,10,0,0,20,-0.376623475916666,-0.104156650548504,0.709008976341646,118.331598460826,-0.718412565284616,0.8058279007174,-0.860240984181531,0.160920778603663
7,11,1,1,-28,-0.08863478807809,0.579537007558997,-0.725754044833164,386.935628764016,-0.493887622239153,-0.014699316880911,0.208365858737053,-0.50883580272283
7,11,0,0,15,-0.61323738515047,0.444604606596877,0.754895505724976,130.560765350663,-0.662995007264984,0.78256858409153,-0.028527499305016,0.272546875491412
7,12,1,0,17,-0.397839644282863,0.434479485557376,0.939889071988094,77.1748024967743,-0.931442268612774,1.61609981991956,-0.11168202788804,1.55195367828176
7,12,0,1,-31,0.685825089104386,0.299017596365799,0.50991405204683,262.48924388865,1.71196966543655,-0.542006198981421,-0.720984178892393,-0.380036460160043
8,1,1,1,-7,-0.910265825740876,0.341248382716688,0.678271727398287,111.032604221602,-0.638447036136723,0.95953566087538,-0.319872978306135,-1.35032484079971
8,1,0,0,13,-0.860826525113351,0.383851299137897,0.610599063179828,124.066298119087,-0.450495117910355,0.333308617405538,-0.306882692756858,0.39275959521668
8,2,1,0,16,-0.397850167785801,0.460609994362258,0.851049822088486,125.750110826584,-0.243688320098352,1.12044862502643,0.167260614061437,0.710464640204888
8,2,0,1,27,0.510143806299876,0.011639088104083,0.969582295361413,214.874749687737,1.60099756186764,0.360740030867229,-0.93869659968089,-1.17859238404932
8,3,1,1,-11,-0.137769504464942,-0.123161937119688,-0.077038677527924,171.718043789361,-0.701939024303695,-0.037432121268214,-0.935634025995644,-1.35032484079971
8,3,0,0,13,-0.081065662659425,0.387768660701759,0.45908549477004,208.739298411228,-0.216141436292358,-0.313741428671518,-0.181981754418975,0.39275959521668
8,4,1,0,16,-0.463003957995393,0.512397602972553,0.823297987985775,136.620949502992,0.03271979463847,0.982337938597163,0.519319079425511,0.710464640204888
8,4,0,1,-21,1.91527872923495,0.748683016009713,0.494986004831133,461.668511919737,0.994799007551849,-2.20882229639233,2.74591355285938,-0.10526452935943
8,5,1,1,2,-1.13489941074976,0.758200762328239,0.712313530982482,147.811337661761,0.568961681600045,1.54603503178909,NA,-1.35032484079971
8,5,0,0,14,-0.566565659299504,0.301318417099491,0.435812459561444,172.570254638996,-0.283332704954142,-0.292657036653202,-0.26788427360098,0.39275959521668
8,6,1,0,15,-0.778522503261042,0.670692381975143,0.859948258715265,122.411612641954,-0.337432878785462,1.20490040294427,1.65434110456401,0.710464640204888
8,6,0,1,9,0.071221472654333,-0.297186214781073,-0.396414948683258,241.931832018003,-0.645373838457979,-0.033981068609823,-0.644382215981497,-0.946753567436306
8,7,1,1,4,-1.46358039073562,0.752775272092057,0.745194367603062,107.556866255994,-0.630416530650084,1.30953142685614,2.9874175951831,-1.35032484079971
8,7,0,0,13,-0.933092740405398,0.535096199785282,0.812793870868924,106.198111368171,-1.09376586177198,1.04839972896801,0.36407241347563,0.169507401441182
8,8,1,0,15,-0.354007782339141,0.422082994437971,0.773344935029666,146.353510520248,-0.03826992419783,0.845778140845381,-0.10956302067304,0.710464640204888
8,8,0,1,4,2.02214197283536,-0.814809377969226,-0.809622579681,421.640823256116,-1.34057874562692,-2.26708739476573,2.28257366560824,-1.20435225256188
8,9,1,0,16,-0.770880928013723,0.590725879538044,0.828285659484351,129.579873269627,-0.488421111277892,1.10377887218186,0.994006564830246,0.710464640204888
8,9,0,1,-6,1.17097156285752,-0.278852525672255,0.186440517157747,328.729186774801,2.47058559267236,0.464613671266545,-0.656139679295137,-1.59075028025024
8,10,1,0,16,-0.931523440539861,0.678447218393381,0.908745281339058,100.061808286912,-0.645452975582027,1.52414247423862,1.67716610927255,0.710464640204888
8,10,0,1,-13,-1.5717444821568,0.775017685783786,0.949017376334422,86.9153384951106,-1.01232712297219,1.45605249409307,1.98060126877887,-1.46195093768745
8,11,1,1,-20,-1.16656420108735,0.408810114860758,0.539213899770334,91.9401700847202,-0.695687654923276,0.969761895201063,-0.325546133116799,-1.35032484079971
8,11,0,0,16,-1.45568815377193,0.417483548470239,0.795701843962058,69.9643327260786,-1.45919423992179,1.04611090449013,-0.221623595406289,0.39275959521668
8,12,1,1,-5,-1.45601535350506,0.827325117227618,0.928186769030439,80.9947736747411,-0.613348506018439,1.49035856562344,NA,-1.35032484079971
8,12,0,0,6,-0.825947626695112,0.670439140345062,0.70863944496867,158.51783614199,0.20798000667014,0.846970123966093,1.22594714778485,0.203853892791259
9,1,1,1,3,-0.018411257534594,-0.384591557184096,-0.395227158282577,231.989577250078,-1.09396297597927,-1.24852577801437,-0.495939628041391,-0.165370889222064
9,1,0,0,17,-0.616796004204599,0.174536990633868,0.728858004398297,109.016383413125,-0.783915800085231,0.672690563182329,-0.756370403500752,0.39275959521668
9,2,1,1,12,-1.02259715045231,0.435221497324931,0.679809259644126,112.768468302846,-0.764605333309928,0.484000569900364,0.370745402015798,-0.165370889222064
9,2,0,0,7,-0.775101443094106,0.602935522419305,0.666866441017353,163.11173767384,-0.122943006749795,0.125966361856733,0.289191779985205,0.39275959521668
9,3,1,0,8,-1.1418127996047,0.544897858503089,0.518060339805196,140.542664894626,-0.825642377486022,0.288854893764053,0.63878823461693,1.89541859178253
9,3,0,1,0,-0.625318464319923,0.834060383245441,0.834060383245441,184.255171901602,NA,NA,NA,-2.10594765050139
