subjects,repetition,segment,lag,RMSE,correlation,lagCorr,lagRMSE,segmentLength,FB,FF,MI,VMD,samEnt,pupil_size,PSD,repeated
4,31,5,13,0.36142912039439,0.529571092313472,0.690787199188705,0.258302887574802,402,-0.009202364344847,-0.527401084356334,0.409563506753993,0.409563506753993,0.046252946510152,0.951115385357329,0.449555943356317,0
4,32,1,16,-0.613552990694404,0.329261868703971,0.65284032773201,0.195588234779279,430,0.825766632514713,-0.971702210655686,0.331301115314782,0.331301115314782,0.035088329175964,NA,-0.445081303475154,0
4,32,2,11,-0.597530034753612,0.628270159307571,0.756281620700408,0.204827589561901,545,0.501122163756327,0.122242977213006,0.618840444099593,0.618840444099593,-0.062671661606796,0.670893244555172,-1.39834508537698,1
4,32,3,14,-1.328356879585,0.704176533877409,0.781762764273498,0.17666120856202,549,-0.128916771558354,0.028719336174509,0.558220656620619,0.558220656620619,0.067697928823119,0.178442345484961,-1.72185832482073,0
4,32,4,18,0.438518085421447,0.342033362507905,0.775510437680437,0.193764598999823,545,-0.172069936954036,-0.322758780507861,0.457757348388704,0.457757348388704,-0.165084746202914,0.30958403817269,-1.32234963646863,1
4,32,5,15,1.0062885992397,0.346908501306159,0.796389531301192,0.218436298782743,405,1.07407195197258,-0.550175510226979,0.46255463839569,0.46255463839569,0.192071535865963,-0.280431738608144,1.11851506328013,0
4,33,1,18,0.846260848555942,0.140340450856444,0.576201964865721,0.246023993403462,340,-0.219001290510556,-1.13627708616378,0.22812952545696,0.22812952545696,-0.089549028140769,NA,-0.429937432744973,0
4,33,2,16,0.177104193024916,0.444376983834976,0.840303754351915,0.164720094548583,545,1.89247886878822,0.082433902502609,0.683955533348688,0.683955533348688,0.031807603651316,0.0344668337841,-0.736462404935156,1
4,33,3,15,1.24033275928729,0.478433973641427,0.864964458868978,0.195452802177856,567,0.030266265726721,-0.002940241345065,0.558105224710295,0.558105224710295,-0.04690435280628,-0.232807060660096,1.95108177103512,0
4,33,4,7,0.168554969513227,0.518963369428622,0.565477950884059,0.288346048648115,545,0.192502371202703,-0.821423020020178,0.338551110103236,0.338551110103236,0.083985438436724,0.45671822728214,-0.797020198819127,1
4,33,5,8,-0.190244406701222,0.633363833893094,0.670430883221561,0.264582599777582,460,0.840514888559907,-0.839884955940997,0.368899901237429,0.368899901237429,-0.080167036024473,0.372048704458729,0.851650200146038,0
4,34,1,18,2.38607587044031,0.262653006560711,0.582161097565519,0.282969368631548,212,0.521649808873443,-1.27242451939792,0.230706995673007,0.230706995673007,0.10044373078683,NA,-0.861449577473097,0
4,34,2,12,0.027137654249485,0.567051204783489,0.774629266983532,0.208006502504059,545,0.08595339618606,-0.522763248694399,0.416071090838672,0.416071090838672,-0.030077299209664,0.964328818596339,-0.646102157266742,1
4,34,3,14,-0.081999586516992,0.584834273228514,0.833163981660003,0.191165926883601,464,2.84430841096407,-0.093608004792733,0.686967761671251,0.686967761671251,-0.038495698363459,-0.599036972009267,1.40461860473317,0
4,34,4,7,-0.614657806634274,0.64033171258858,0.694686959144714,0.232529587275872,545,0.498117513863848,0.205898153919374,0.642024374844548,0.642024374844548,-0.000908933095394,-0.33926403595695,-0.665409272499239,1
4,34,5,17,0.456071055226039,0.091399484590384,0.641664894624744,0.201096751127432,334,1.71986563824167,-0.699642835712042,0.456217667983889,0.456217667983889,0.043712964037336,0.346230682646795,-0.542592054143186,0
4,35,1,15,-1.37139914707857,0.542718485238608,0.796388131882855,0.139637678426971,432,0.729491279523469,0.075145090657701,0.618206494183868,0.618206494183868,-0.148878211191607,NA,-1.85804618893431,0
4,35,2,8,-0.866051719095172,0.704172931801685,0.774025887705237,0.202837621765662,545,0.608790737621406,0.332037675749134,0.683293763890338,0.683293763890338,0.082923752504675,-0.02969016309954,-0.732462351879653,1
